id,name,city,neighborhood,street,street_number,sport_type,is_free,phone,email,description,latitude,longitude,features,photo_urls,rating
689b07a39b17ab014cfd28fb,מכבי ת"א - מגרש כדורגל 108X78,Other City,קרית שלום,דרך בן צבי,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd2805,מגרש כדורסל - א טור - בי"ס לבנות,ירושלים,מזרח ירושלים,א טור,1,כדורסל,true,02-6284713,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd276f,אולם התעמלות  -  מרכז תקוותינו,ירושלים,רוממה,המג,5,כדורסל,false,02-5372036,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd27ae,אולם ספורט - אוניברסיטה העברית גבעת רם,ירושלים,גבעת רם,גבעת רם,1,כדורסל,false,02-6585512,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd281e,מגרש כדורסל - פסגת זאב,ירושלים,,משה דיין,135,כדורסל,true,,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2845, מגרש כדורגל - ביס הגימנסיה העברית,ירושלים,,הקרן הקיימת לישראל,14,כדורסל,true,,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd285b,ביה"ס עירוני א,Other City,,שפרינצק,4,כדורסל,false,6959111,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd2878,מגרש כדור סל וקט רגל ביה"ס אליאנס,Other City,1,רידינג,26,כדורגל,false,6987666,alliance@barak.net.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd28fe,ביה"ס ברושים,Other City,,דרזנר,3,כדורסל,false,6414587,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd28a4,חורשת ניסן,Other City,,עולי הגרדום,28,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd28a7,מרכז קהילתי בית דני,Other City,,סמטת כביר,,כדורסל,false,,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd26c7,אולם התעלמות - מ"מ אלונים,ירושלים,גבעת מרדכי,סרנא יחזקאל,2,כדורסל,false,02-6240592,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2608,מגינים,חיפה,קריית חיים,בן צבי,12,כדורסל,false,04-8721567,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd26fc,אולם משולב - בי"ס בית חינוך עירוני ג',ירושלים,קטמון הישנה,כט בנובמבר,13,כדורסל,false,02-5617711,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd25ef,עירוני ה',חיפה,כרמל,הביכורים,25,כדורסל,false,04-8353201,Shmulikz@haifa.muni.il,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2624,מרכז הטניס מיני פיץ',חיפה,,,,כדורגל,false,,,מגרש מיני פיץ',,,,,
689b07a39b17ab014cfd263a,מגרש קטרגל  -  רשידיה - בי''ס,ירושלים,הרובע המוסלמי,שער הפרחים,7,כדורסל,false,02-6283206,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd25a2,טכניון,חיפה,נווה שאנן,קרית הטכניון חיפה 3200,,טניס,false,,Shmulikz@haifa.muni.il,מגרש טניס,,,,,
689b07a39b17ab014cfd261e,קריית חיים כדורגל,חיפה,,,,כדורסל,false,,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd26b7,אולם כללי  -  מועדון בית ישראל לקשישים,ירושלים,בית ישראל,פרידמן,11,כדורסל,false,02-5385822,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2609,ווינסדור,חיפה,מושבה גרמנית,בן גוריון,14,טניס,false,,Shmulikz@haifa.muni.il,מגרש טניס,,,,,
689b07a39b17ab014cfd260f,בי"ס אחמדיה,חיפה,,אלמהאדי,12,כדורגל,false,,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd262a,אולם כדורסל - תיכון בויאר,ירושלים,בית וגן,תורה ועבודה,1,כדורסל,false,02-6420026,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd26e7,מגרש כללי  -  גילה א' - בי''ס,ירושלים,גילה,מבוא נטף,4,כדורגל,false,02-6763959,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2627,אולם התעמלות  -  תת המסורה,ירושלים,מקור ברוך,תחכמוני,24,כדורסל,false,02-5389806,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd271b,מגרש כדורגל  -  תיכון עיוני ומכללה טכנולוגית ע''ש דנמרק,ירושלים,קטמון,יהודה הנשיא,26,כדורסל,false,02-6788422,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd2848,גיבורי ישראל,Other City,,שד' יד לבנים,,כדורסל,true,,,מגרש ספורט במידות אחרות – לא תקני,,,,,
689b07a39b17ab014cfd286a,ספורטק צפון - מגרש כדורגל ללא סימון,Other City,כוכב הצפון,שד' רוקח,,כדורסל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd287d,חורשת טשרנא,Other City,,רח' טשרנא,,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd28de,ביה"ס צבי שפירא,Other City,,הצבי,5,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd28e8,ביה"ס גורדון,Other City,,הירקון,248,כדורסל,false,5465869,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd27ba,אולם התעמלות - ביה"ס דקלים - ממ"ד,ירושלים,הגבעה הצרפתית,בר כוכבא,34,כדורסל,false,02-5817153,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2751,"אולם כללי - בית יעקב, הר נוף",ירושלים,הר נוף,הרב אבן דנן,30,כדורסל,false,02-6514586,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2856,ספורטק דרום 8 מגרשים,Other City,9,תשרי,87,טניס,false,6422828,park@park.co.il,מגרש טניס,,,,,
689b07a39b17ab014cfd28a9,מיתחמי כדורעף חופים,Other City,חוף מציצים,נמל תל אביב,,כדורסל,true,37240342,,מגרש חול קבוע לכדורעף או לקטרגל או לכדוריד חופים,,,,,
689b07a39b17ab014cfd28b0,ביה"ס תל נורדאו,Other City,,מנדלי מוכר ספרים,19,כדורסל,false,,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd28ba,ביה"ס בעל שם טוב,Other City,,לובטקין,35,כדורסל,false,6313211,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd290b,ביה"ס דוד בלוך,Other City,,ביצרון,19,כדורסל,false,5624991,shlomansharon2@gmail.com,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd27a9,אולם כדורסל - בית חינוך עיוורים,ירושלים,קריית משה,דגל ראובן,8,כדורסל,false,02-6520922,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd27e3,אולם ספורט -  רמות ב - בי''ס ע''ש יונתן נתניהו,ירושלים,רמות אלון,בובליק גדליה,26,כדורסל,false,02-5861869,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2801,מגרש משולב  -  רמות ב - בי''ס ממ''ד,ירושלים,רמות אלון,אברהם אידלסון,1,כדורגל,true,02-5866445,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2646,מגרש כדורסל - בי"ס אל-קודס בנות,ירושלים,מזרח ירושלים,שיך א צאלח,,כדורסל,true,02-6282016,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2651,מגרש משולב  -  חוות הנוער הציוני ע''ש ד''ר ישראל גולדשטיין,ירושלים,רסקו,שי עגנון,1,כדורגל,true,02-6491909,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2702,מגרש קטרגל  -  סאלד - בי''ס,ירושלים,קטמון הישנה,כט בנובמבר,6,כדורגל,false,02-5633675,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2675,מגרש משולב  -  כרמית - פנימיה,ירושלים,"בית הכרם, י. נוף",שדרות הרצל,1,כדורגל,true,02-6413171,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd261f,בית נגלר,חיפה,,,,כדורסל,false,,,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd26e3,מגרש משולב  -  מינהל קהילתי שמואל הנביא,ירושלים,שמואל הנביא,מגן האלף,3,כדורגל,true,02-5322529,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd273d,אולם כללי  -  פסגת זאב מרכז ב' -בי''ס,ירושלים,פסגת זאב,השישה עשר,32,כדורסל,false,02-5836184,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd259b,רמב"ן,חיפה,,רמב"ן,11,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd270f,אולם התעמלות  -  מועדון גמלאי העירייה,ירושלים,מרכז העיר,יפו,70,כדורסל,false,02-5383606,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd284f,בית ספר נופים,Other City,קרית שלום,הקרן,6,כדורסל,false,,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd2810,מגרש טניס - מרכז הטניס,ירושלים,,אלמליח אברהם,1,טניס,false,,,מגרש טניס,,,,,
689b07a39b17ab014cfd27db,אולם ספורט  -  מכללת אורט - בי''ס,ירושלים,גבעת רם,בזק בצלאל,1,כדורסל,false,02-6754666,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2880,מגרש המכביה - מגרש כדורגל 115X75,Other City,צפון העיר,רח' 2203,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd28a8,ביה"ס אורט יד שפירא,Other City,,נס לגויים,53,כדורסל,false,6829148,shapira@ort.org.il,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2871,ספורטק צפון - מגרש כדורגל ללא סימון,Other City,כוכב הצפון,שד' רוקח,,כדורסל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd28db,מיתחמי כדורעף חופים,Other City,חוף ירושלים,הרברט סמואל,,כדורסל,true,37240342,,מגרש חול קבוע לכדורעף או לקטרגל או לכדוריד חופים,,,,,
689b07a39b17ab014cfd2800,אולם ספורט  -  רמות ב - בי''ס ממ''ד,ירושלים,רמות אלון,אברהם אידלסון,1,כדורסל,false,02-5866445,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd278a,אולם התעמלות  -  מועדון כושר - קלאב לאישה,ירושלים,תלפיות,האומן,9,כדורסל,false,02-6795318,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd27f9,מגרש משולב - בית רחל,ירושלים,קריית יובל,אולסוונגר עמונאל,48,כדורגל,true,02-6430135,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2879,מרכז ספורט אביב אליאנס,Other City,,רידינג,26,כדורסל,false,,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd25e9,תיכון ק. חיים,חיפה,קריית חיים,הגדוד העברי,48,כדורסל,false,04-8412228,Shmulikz@haifa.muni.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd2628,מגרש כללי  -  תת המסורה,ירושלים,מקור ברוך,תחכמוני,24,כדורסל,false,02-5389806,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2676,מגרש משולב  -  מנהל קהילתי בית הכרם - זיו,ירושלים,"בית הכרם, י. נוף",שדרות הרצל,137,כדורגל,true,02-6423710,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd25a4,דינור,חיפה,נווה שאנן,קליבנוב,20,כדורסל,false,04-8323903,Shmulikz@haifa.muni.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd262c,אולם התעמלות  -  תת לויכטר,ירושלים,בית וגן,תורה ועבודה,5,כדורסל,false,02-6431607,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd25d4,חביבה רייק,חיפה,,חבייבה רייך,38,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2679,מגרש משולב  -  גן סאקר,ירושלים,קריית האומה,שד בן צבי יצחק,1,כדורגל,true,02-6296666,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd26d3,אולם משולב  -  גילה ב' - בי''ס,ירושלים,גילה,מרגלית,411,כדורסל,false,02-6761730,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2711,מגרש כללי  -  תת הדר ציון,ירושלים,סנהדריה,יחזקאל,38,כדורסל,false,02-5322515,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd26f2,מגרש כדורסל  -  דוגמא לבנים - בי''ס ע''ש עוזיאל,ירושלים,רחביה,לוד,20,כדורסל,true,02-6258538,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2724,מגרש קטרגל - בי"ס אגרון גרשון,ירושלים,קריית יובל,זנגויל ישראל,29,כדורסל,false,02-6411444,,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd27ea,מגרש כדורסל  -   בי''ס פרנקל,ירושלים,הגבעה הצרפתית,אצל,20,כדורסל,true,02-5817070,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd27b0,אולם כללי  -  ערבסק - מרכז למחול מזרחי,ירושלים,גבעת רם,גבעת רם,1,כדורסל,false,,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2897,ביה"ס גבריאלי,Other City,,צבי שפירא,21,כדורסל,false,5288331,mirirub68@gmail.com,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd286f,ספורטק צפון - מגרש כדורגל ללא סימון,Other City,כוכב הצפון,שד' רוקח,,כדורסל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd2890,מרכז קהילתי ערבי יהודי,Other City,יפו,קדם,109,כדורסל,false,5080898,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd289c,ביה"ס גיל,Other City,,עמישב,50,כדורסל,false,5711871,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd28b5,ביה"ס אג'יאל,Other City,,מאור עיניים,7,כדורסל,false,6821196,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd280b,מגרש דשא סינטטי גדול - רח' שטרן,ירושלים,קרית יובל,שטרן אברהם,3,כדורסל,true,,,מגרש שחבק דשא סינטטי,,,,,
689b07a39b17ab014cfd2822, אולם ספורט - חזון אברהם,ירושלים,,רש"י,60,כדורסל,true,,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd2863,גן פלדמן,Other City,,שז"ר,12,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd26be,אולם התעמלות  -  מחולה - המרכז למחול,ירושלים,המושבה הגרמנית,עמק רפאים,43,כדורסל,false,02-5636663,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd272d,מגרש כדורסל  -  מנהל קהילתי רוממה,ירושלים,רוממה,זכרון יעקב,5,כדורסל,true,02-5302727,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2604,תיכון עירוני ג',חיפה,נווה שאנן,גדליהו,24,כדורסל,false,04-8128222,Shmulikz@haifa.muni.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd262b,אולם כדורסל  -  הימלפרב - בי''ס דתי,ירושלים,בית וגן,תורה ועבודה,6,כדורסל,false,02-6421266,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd2678,מגרש משולב  -  גן סאקר,ירושלים,קריית האומה,שד בן צבי יצחק,1,כדורגל,true,02-6296666,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd25e3,נירים,חיפה,חיפה מערב,המלך יהושפט,6,כדורסל,false,04-8377033,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd265a,מגרש כדורסל  -  שועפט - בי''ס לבנים,ירושלים,מזרח ירושלים,שועפט,1,כדורסל,false,02-5814737,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2794,אולם טניס-שולחן - בית הלוחם,ירושלים,מלחה,דרך גן חיות,1,כדורסל,false,02-6750000,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2820,מגרש דשא סינטטי פסגת זאב,ירושלים,,משה דיין,130,כדורסל,true,,,מגרש שחבק דשא סינטטי,,,,,
689b07a39b17ab014cfd27cc,מגרש קטרגל - בי"ס ברנדט נווה יעקב ממ"ד,ירושלים,נווה יעקב,בלבן מאיר,6,כדורסל,false,02-5833101,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd287c,גן הקווקזים,Other City,,רח' לוינסקי ע"י התחנה המרכזית החדשה,1,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd28b2,מגרש כדור סל וקט רגל ביה"ס הירדן,Other City,9,מושיע,21,כדורגל,false,6882931,Yehuda.fridman@gmail.com,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2780,אולם משולב - אורט מינקוף,ירושלים,מלחה,הדישון,25,כדורסל,false,02-6796942,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd27f5,מגרש כדורסל - בי"ס אום טובא,ירושלים,מזרח ירושלים,אום טובא,1,כדורסל,true,02-6716122,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2803,מגרש קטרגל - מועדון בית נחמיה,ירושלים,אבו טור,אבו טור,91,כדורגל,true,02-6732521,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2804,מגרש משולב- מועדון אל אבנא,ירושלים,מזרח ירושלים,א סעדייה,1,כדורגל,true,02-6282587,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd280f, אולם ספורט - בית יעקב,ירושלים,,אהלי יוסף,15,כדורסל,false,,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd287e,פארק טאגור,Other City,,רח' טאגור,26,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2889,מגרש גדנ"ע מגרש כדורגל 103X73,Other City,קרית שלום,קיבוץ גלויות,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd289a,ביה"ס רמת אביב ג',Other City,,פינשטיין,83,כדורסל,false,6424780,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd2905,גן ברטונוב,Other City,,ברטונוב,3,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd260b,אבן גבירול,חיפה,חיפה מערב,בודנהיימר,7,כדורסל,false,04-8331825,Shmulikz@haifa.muni.il,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd25c3,בית שערים,חיפה,,מדרגות בית שערים,6,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2639,מגרש כדורסל  -  סכאכיני - בי''ס לבנות,ירושלים,מזרח ירושלים,שער הפרחים,,כדורסל,false,02-6273748,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd25c6,מבצע יהונתן,חיפה,,מבצע יהונתן,9,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd25bc,נזירות נצרת,חיפה,הדר עליון,עבאס,7,כדורסל,false,04-8522732,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd259d,רטנר,חיפה,,רטנר,4,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2728,מגרש כדורסל - בי"ס אגרון גרשון,ירושלים,קריית יובל,זנגויל ישראל,29,כדורסל,true,02-6411444,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd28c1,הפועל ת"א - מגרש כדורגל 90X60,Other City,וולפסון,יגאל ידין,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd274e,מגרש קטרגל - בית הנוער העברי,ירושלים,קטמון,הרב הרצוג,105,כדורגל,true,02-6494111,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd278b,מגרש דשא סינטטי   -  סנט ג'ורג' - בי''ס,ירושלים,מזרח ירושלים,דרך שכם,21,כדורסל,false,02-6274432,,מגרש שחבק דשא סינטטי,,,,,
689b07a39b17ab014cfd27a3,טניס  -  המלך דוד,ירושלים,רחביה,דוד המלך,32,טניס,false,02-6208888,,מגרש טניס,,,,,
689b07a39b17ab014cfd27a6,מגרש כדורסל  -  גן הפעמון,ירושלים,המושבה הגרמנית,דוד המלך,1,כדורסל,true,,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd27e4,מגרש קטרגל  -  רמות ב - בי''ס ע''ש יונתן נתניהו,ירושלים,רמות אלון,בובליק גדליה,26,כדורסל,false,02-5861869,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2888,קאנטרי נוה שרת 2 מגרשים,Other City,2,קליבלנד,4,טניס,false,6490740,,מגרש טניס,,,,,
689b07a39b17ab014cfd28eb,גן הרצפלד,Other City,,הטייסים,124,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd258e,זכרון יוסף,חיפה,אחוזה,שד' סיני,13,כדורסל,false,04-8242169,Shmulikz@haifa.muni.il,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd26ac,מגרש משולב  -  התיכון הישראלי למדעים ולאמנויות,ירושלים,גבעת משואה,קוליץ,1,כדורגל,true,1-800-200-838,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd25dc,אוניסרסיטת חיפה,חיפה,כרמל,הר הכרמל 31905,,כדורסל,false,,Shmulikz@haifa.muni.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd2650,מגרש כללי  -  גן קוהת,ירושלים,רסקו,שי עגנון,1,כדורגל,true,,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd268c,אולם משולב - סליגסברג,ירושלים,ארמון הנציב,רזיאל דוד,29,כדורסל,false,02-6732874,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2704,מגרש קטרגל  -  חורב - בי''ס ממ''ד,ירושלים,קטמון הישנה,כובשי קטמון,15,כדורסל,false,02-5635275,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd25ae,ק. אליעזר,חיפה,קריית אליעזר,צה"ל,16,כדורסל,false,04-8520527,Shmulikz@haifa.muni.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd25c0,סורוקה,חיפה,כרמל,סורוקה,41,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2739,אולם כדורסל  -  יפה נוף - בי''ס,ירושלים,יפה נוף,התומר,5,כדורסל,false,02-6415244,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd273f,מגרש משולב  -  פסגת זאב מרכז ב' -בי''ס,ירושלים,פסגת זאב,השישה עשר,32,כדורגל,true,02-5836184,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2640,מגרש כללי  -  תת זוועהיל,ירושלים,שמואל הנביא,שמואל הנביא,26,כדורסל,false,02-5823013,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2857,גן תבואת הארץ,Other City,,תבואת הארץ,3,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd281d,סטודיו פסגת זאב,ירושלים,פסגת זאב,משה דיין,135,כדורסל,false,,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd28c4,ביה"ס עירוני ט',Other City,,טשרנה,7,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd27e9,מגרש קטרגל  -בי"ס פרנקל,ירושלים,הגבעה הצרפתית,אצל,20,כדורסל,false,02-5817070,,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd28e0,ביה"ס שבח,Other City,,המסגר,7,כדורסל,false,6883131,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd285d,בית הלוחם 2 מגרשים,Other City,,שמואל ברקאי,49,טניס,false,6461646,,מגרש טניס,,,,,
689b07a39b17ab014cfd2752,אולם התעמלות - מרכז לרנר החדש,ירושלים,הר הצופים,הר הצופים,1,כדורסל,false,02-5882796,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd27b6,מגרש משולב  -  מרכז שכונתי נווה פת,ירושלים,פת,ברל לוקר,2,כדורגל,true,02-6786752,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd278e,מגרש כדורסל  -  סנט ג'ורג' - בי''ס,ירושלים,מזרח ירושלים,דרך שכם,21,כדורסל,true,02-6274432,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2859,מגרש כדורסל וקט רגל מרכז קהילתי נווה אליעזר,Other City,,ששת הימים,6,כדורגל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd288f,ביה"ס מגן,Other City,,קדש ברנע,4,כדורסל,false,6471904,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd27c1,מגרש קטרגל  -  פת - בי''ס,ירושלים,פת,בעהם אריה,2,כדורסל,false,02-6791204,,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd2776,מגרש משולב  -  הניסויי - בי''ס,ירושלים,מרכז העיר,הלל,30,כדורגל,true,02-6255160,,מגרש ספורט משולב – 43X32 מ',,,,,
